agreement	disagreement	number	subject_index	verb_index	completed
De doktoren naast Pat begrijpen	De doktoren naast Pat begrijpt	plural	1	4	De doktoren naast Pat begrijpen de persoon.
De doktoren naast Pat verwarren	De doktoren naast Pat verwart	plural	1	4	De doktoren naast Pat verwarren de persoon.
De doktoren naast Pat bemoedigen	De doktoren naast Pat bemoedigt	plural	1	4	De doktoren naast Pat bemoedigen de persoon.
De doktoren naast Pat bekritiseren	De doktoren naast Pat bekritiseert	plural	1	4	De doktoren naast Pat bekritiseren de persoon.
De doktoren naast Pat inspireren	De doktoren naast Pat inspireert	plural	1	4	De doktoren naast Pat inspireren de persoon.
De doktoren naast Pat vermijden	De doktoren naast Pat vermijdt	plural	1	4	De doktoren naast Pat vermijden de persoon.
De doktoren naast Pat observeren	De doktoren naast Pat observeert	plural	1	4	De doktoren naast Pat observeren de persoon.
De doktoren naast Pat groeten	De doktoren naast Pat groet	plural	1	4	De doktoren naast Pat groeten de persoon.
De doktoren naast Pat onthouden	De doktoren naast Pat onthoudt	plural	1	4	De doktoren naast Pat onthouden de persoon.
De doktoren naast Pat kennen	De doktoren naast Pat kent	plural	1	4	De doktoren naast Pat kennen de persoon.
De doktoren naast Bill bewonderen	De doktoren naast Bill bewondert	plural	1	4	De doktoren naast Bill bewonderen de persoon.
De doktoren naast Bill stimuleren	De doktoren naast Bill stimuleert	plural	1	4	De doktoren naast Bill stimuleren de persoon.
De doktoren naast Bill ontmoedigen	De doktoren naast Bill ontmoedigt	plural	1	4	De doktoren naast Bill ontmoedigen de persoon.
De doktoren naast Bill begrijpen	De doktoren naast Bill begrijpt	plural	1	4	De doktoren naast Bill begrijpen de persoon.
De doktoren naast Bill verwarren	De doktoren naast Bill verwart	plural	1	4	De doktoren naast Bill verwarren de persoon.
De doktoren naast Bill bemoedigen	De doktoren naast Bill bemoedigt	plural	1	4	De doktoren naast Bill bemoedigen de persoon.
De doktoren naast Bill bekritiseren	De doktoren naast Bill bekritiseert	plural	1	4	De doktoren naast Bill bekritiseren de persoon.
De doktoren naast Bill inspireren	De doktoren naast Bill inspireert	plural	1	4	De doktoren naast Bill inspireren de persoon.
De doktoren naast Bill vermijden	De doktoren naast Bill vermijdt	plural	1	4	De doktoren naast Bill vermijden de persoon.
De doktoren naast Bill observeren	De doktoren naast Bill observeert	plural	1	4	De doktoren naast Bill observeren de persoon.
De doktoren naast Bill groeten	De doktoren naast Bill groet	plural	1	4	De doktoren naast Bill groeten de persoon.
De doktoren naast Bill onthouden	De doktoren naast Bill onthoudt	plural	1	4	De doktoren naast Bill onthouden de persoon.
De doktoren naast Bill kennen	De doktoren naast Bill kent	plural	1	4	De doktoren naast Bill kennen de persoon.
De doktoren naast Bob bewonderen	De doktoren naast Bob bewondert	plural	1	4	De doktoren naast Bob bewonderen de persoon.
De doktoren naast Bob stimuleren	De doktoren naast Bob stimuleert	plural	1	4	De doktoren naast Bob stimuleren de persoon.
De doktoren naast Bob ontmoedigen	De doktoren naast Bob ontmoedigt	plural	1	4	De doktoren naast Bob ontmoedigen de persoon.
De doktoren naast Bob begrijpen	De doktoren naast Bob begrijpt	plural	1	4	De doktoren naast Bob begrijpen de persoon.
De doktoren naast Bob verwarren	De doktoren naast Bob verwart	plural	1	4	De doktoren naast Bob verwarren de persoon.
De doktoren naast Bob bemoedigen	De doktoren naast Bob bemoedigt	plural	1	4	De doktoren naast Bob bemoedigen de persoon.
De doktoren naast Bob bekritiseren	De doktoren naast Bob bekritiseert	plural	1	4	De doktoren naast Bob bekritiseren de persoon.
De doktoren naast Bob inspireren	De doktoren naast Bob inspireert	plural	1	4	De doktoren naast Bob inspireren de persoon.
De doktoren naast Bob vermijden	De doktoren naast Bob vermijdt	plural	1	4	De doktoren naast Bob vermijden de persoon.
De doktoren naast Bob observeren	De doktoren naast Bob observeert	plural	1	4	De doktoren naast Bob observeren de persoon.
De doktoren naast Bob groeten	De doktoren naast Bob groet	plural	1	4	De doktoren naast Bob groeten de persoon.
De doktoren naast Bob onthouden	De doktoren naast Bob onthoudt	plural	1	4	De doktoren naast Bob onthouden de persoon.
De doktoren naast Bob kennen	De doktoren naast Bob kent	plural	1	4	De doktoren naast Bob kennen de persoon.
De doktoren naast Sue bewonderen	De doktoren naast Sue bewondert	plural	1	4	De doktoren naast Sue bewonderen de persoon.
De doktoren naast Sue stimuleren	De doktoren naast Sue stimuleert	plural	1	4	De doktoren naast Sue stimuleren de persoon.
De doktoren naast Sue ontmoedigen	De doktoren naast Sue ontmoedigt	plural	1	4	De doktoren naast Sue ontmoedigen de persoon.
De doktoren naast Sue begrijpen	De doktoren naast Sue begrijpt	plural	1	4	De doktoren naast Sue begrijpen de persoon.
De doktoren naast Sue verwarren	De doktoren naast Sue verwart	plural	1	4	De doktoren naast Sue verwarren de persoon.
De doktoren naast Sue bemoedigen	De doktoren naast Sue bemoedigt	plural	1	4	De doktoren naast Sue bemoedigen de persoon.
De doktoren naast Sue bekritiseren	De doktoren naast Sue bekritiseert	plural	1	4	De doktoren naast Sue bekritiseren de persoon.
De doktoren naast Sue inspireren	De doktoren naast Sue inspireert	plural	1	4	De doktoren naast Sue inspireren de persoon.
De doktoren naast Sue vermijden	De doktoren naast Sue vermijdt	plural	1	4	De doktoren naast Sue vermijden de persoon.
De doktoren naast Sue observeren	De doktoren naast Sue observeert	plural	1	4	De doktoren naast Sue observeren de persoon.
De doktoren naast Sue groeten	De doktoren naast Sue groet	plural	1	4	De doktoren naast Sue groeten de persoon.
De doktoren naast Sue onthouden	De doktoren naast Sue onthoudt	plural	1	4	De doktoren naast Sue onthouden de persoon.
De doktoren naast Sue kennen	De doktoren naast Sue kent	plural	1	4	De doktoren naast Sue kennen de persoon.
De doktoren naast Mary bewonderen	De doktoren naast Mary bewondert	plural	1	4	De doktoren naast Mary bewonderen de persoon.
De doktoren naast Mary stimuleren	De doktoren naast Mary stimuleert	plural	1	4	De doktoren naast Mary stimuleren de persoon.
De doktoren naast Mary ontmoedigen	De doktoren naast Mary ontmoedigt	plural	1	4	De doktoren naast Mary ontmoedigen de persoon.
De doktoren naast Mary begrijpen	De doktoren naast Mary begrijpt	plural	1	4	De doktoren naast Mary begrijpen de persoon.
De doktoren naast Mary verwarren	De doktoren naast Mary verwart	plural	1	4	De doktoren naast Mary verwarren de persoon.
De doktoren naast Mary bemoedigen	De doktoren naast Mary bemoedigt	plural	1	4	De doktoren naast Mary bemoedigen de persoon.
De doktoren naast Mary bekritiseren	De doktoren naast Mary bekritiseert	plural	1	4	De doktoren naast Mary bekritiseren de persoon.
De doktoren naast Mary inspireren	De doktoren naast Mary inspireert	plural	1	4	De doktoren naast Mary inspireren de persoon.
De doktoren naast Mary vermijden	De doktoren naast Mary vermijdt	plural	1	4	De doktoren naast Mary vermijden de persoon.
De doktoren naast Mary observeren	De doktoren naast Mary observeert	plural	1	4	De doktoren naast Mary observeren de persoon.
De doktoren naast Mary groeten	De doktoren naast Mary groet	plural	1	4	De doktoren naast Mary groeten de persoon.
De doktoren naast Mary onthouden	De doktoren naast Mary onthoudt	plural	1	4	De doktoren naast Mary onthouden de persoon.
De doktoren naast Mary kennen	De doktoren naast Mary kent	plural	1	4	De doktoren naast Mary kennen de persoon.
De doktoren achter Barbara bewonderen	De doktoren achter Barbara bewondert	plural	1	4	De doktoren achter Barbara bewonderen de persoon.
De doktoren achter Barbara stimuleren	De doktoren achter Barbara stimuleert	plural	1	4	De doktoren achter Barbara stimuleren de persoon.
De doktoren achter Barbara ontmoedigen	De doktoren achter Barbara ontmoedigt	plural	1	4	De doktoren achter Barbara ontmoedigen de persoon.
De doktoren achter Barbara begrijpen	De doktoren achter Barbara begrijpt	plural	1	4	De doktoren achter Barbara begrijpen de persoon.
De doktoren achter Barbara verwarren	De doktoren achter Barbara verwart	plural	1	4	De doktoren achter Barbara verwarren de persoon.
De doktoren achter Barbara bemoedigen	De doktoren achter Barbara bemoedigt	plural	1	4	De doktoren achter Barbara bemoedigen de persoon.
De doktoren achter Barbara bekritiseren	De doktoren achter Barbara bekritiseert	plural	1	4	De doktoren achter Barbara bekritiseren de persoon.
De doktoren achter Barbara inspireren	De doktoren achter Barbara inspireert	plural	1	4	De doktoren achter Barbara inspireren de persoon.
De doktoren achter Barbara vermijden	De doktoren achter Barbara vermijdt	plural	1	4	De doktoren achter Barbara vermijden de persoon.
De doktoren achter Barbara observeren	De doktoren achter Barbara observeert	plural	1	4	De doktoren achter Barbara observeren de persoon.
De doktoren achter Barbara groeten	De doktoren achter Barbara groet	plural	1	4	De doktoren achter Barbara groeten de persoon.
De doktoren achter Barbara onthouden	De doktoren achter Barbara onthoudt	plural	1	4	De doktoren achter Barbara onthouden de persoon.
De doktoren achter Barbara kennen	De doktoren achter Barbara kent	plural	1	4	De doktoren achter Barbara kennen de persoon.
De doktoren achter Pat bewonderen	De doktoren achter Pat bewondert	plural	1	4	De doktoren achter Pat bewonderen de persoon.
De doktoren achter Pat stimuleren	De doktoren achter Pat stimuleert	plural	1	4	De doktoren achter Pat stimuleren de persoon.
De doktoren achter Pat ontmoedigen	De doktoren achter Pat ontmoedigt	plural	1	4	De doktoren achter Pat ontmoedigen de persoon.
De doktoren achter Pat begrijpen	De doktoren achter Pat begrijpt	plural	1	4	De doktoren achter Pat begrijpen de persoon.
De doktoren achter Pat verwarren	De doktoren achter Pat verwart	plural	1	4	De doktoren achter Pat verwarren de persoon.
De doktoren achter Pat bemoedigen	De doktoren achter Pat bemoedigt	plural	1	4	De doktoren achter Pat bemoedigen de persoon.
De doktoren achter Pat bekritiseren	De doktoren achter Pat bekritiseert	plural	1	4	De doktoren achter Pat bekritiseren de persoon.
De doktoren achter Pat inspireren	De doktoren achter Pat inspireert	plural	1	4	De doktoren achter Pat inspireren de persoon.
De doktoren achter Pat vermijden	De doktoren achter Pat vermijdt	plural	1	4	De doktoren achter Pat vermijden de persoon.
De doktoren achter Pat observeren	De doktoren achter Pat observeert	plural	1	4	De doktoren achter Pat observeren de persoon.
De doktoren achter Pat groeten	De doktoren achter Pat groet	plural	1	4	De doktoren achter Pat groeten de persoon.
De doktoren achter Pat onthouden	De doktoren achter Pat onthoudt	plural	1	4	De doktoren achter Pat onthouden de persoon.
De doktoren achter Pat kennen	De doktoren achter Pat kent	plural	1	4	De doktoren achter Pat kennen de persoon.
De doktoren achter Bill bewonderen	De doktoren achter Bill bewondert	plural	1	4	De doktoren achter Bill bewonderen de persoon.
De doktoren achter Bill stimuleren	De doktoren achter Bill stimuleert	plural	1	4	De doktoren achter Bill stimuleren de persoon.
De doktoren achter Bill ontmoedigen	De doktoren achter Bill ontmoedigt	plural	1	4	De doktoren achter Bill ontmoedigen de persoon.
De doktoren achter Bill begrijpen	De doktoren achter Bill begrijpt	plural	1	4	De doktoren achter Bill begrijpen de persoon.
De doktoren achter Bill verwarren	De doktoren achter Bill verwart	plural	1	4	De doktoren achter Bill verwarren de persoon.
De doktoren achter Bill bemoedigen	De doktoren achter Bill bemoedigt	plural	1	4	De doktoren achter Bill bemoedigen de persoon.
De doktoren achter Bill bekritiseren	De doktoren achter Bill bekritiseert	plural	1	4	De doktoren achter Bill bekritiseren de persoon.
De doktoren achter Bill inspireren	De doktoren achter Bill inspireert	plural	1	4	De doktoren achter Bill inspireren de persoon.
De doktoren achter Bill vermijden	De doktoren achter Bill vermijdt	plural	1	4	De doktoren achter Bill vermijden de persoon.
De doktoren achter Bill observeren	De doktoren achter Bill observeert	plural	1	4	De doktoren achter Bill observeren de persoon.
De doktoren achter Bill groeten	De doktoren achter Bill groet	plural	1	4	De doktoren achter Bill groeten de persoon.
De doktoren achter Bill onthouden	De doktoren achter Bill onthoudt	plural	1	4	De doktoren achter Bill onthouden de persoon.
De doktoren achter Bill kennen	De doktoren achter Bill kent	plural	1	4	De doktoren achter Bill kennen de persoon.
De doktoren achter Bob bewonderen	De doktoren achter Bob bewondert	plural	1	4	De doktoren achter Bob bewonderen de persoon.
De doktoren achter Bob stimuleren	De doktoren achter Bob stimuleert	plural	1	4	De doktoren achter Bob stimuleren de persoon.
De doktoren achter Bob ontmoedigen	De doktoren achter Bob ontmoedigt	plural	1	4	De doktoren achter Bob ontmoedigen de persoon.
De doktoren achter Bob begrijpen	De doktoren achter Bob begrijpt	plural	1	4	De doktoren achter Bob begrijpen de persoon.
De doktoren achter Bob verwarren	De doktoren achter Bob verwart	plural	1	4	De doktoren achter Bob verwarren de persoon.
De doktoren achter Bob bemoedigen	De doktoren achter Bob bemoedigt	plural	1	4	De doktoren achter Bob bemoedigen de persoon.
De doktoren achter Bob bekritiseren	De doktoren achter Bob bekritiseert	plural	1	4	De doktoren achter Bob bekritiseren de persoon.
De doktoren achter Bob inspireren	De doktoren achter Bob inspireert	plural	1	4	De doktoren achter Bob inspireren de persoon.
De doktoren achter Bob vermijden	De doktoren achter Bob vermijdt	plural	1	4	De doktoren achter Bob vermijden de persoon.
De doktoren achter Bob observeren	De doktoren achter Bob observeert	plural	1	4	De doktoren achter Bob observeren de persoon.
De doktoren achter Bob groeten	De doktoren achter Bob groet	plural	1	4	De doktoren achter Bob groeten de persoon.
De doktoren achter Bob onthouden	De doktoren achter Bob onthoudt	plural	1	4	De doktoren achter Bob onthouden de persoon.
De doktoren achter Bob kennen	De doktoren achter Bob kent	plural	1	4	De doktoren achter Bob kennen de persoon.
De doktoren achter Sue bewonderen	De doktoren achter Sue bewondert	plural	1	4	De doktoren achter Sue bewonderen de persoon.
De doktoren achter Sue stimuleren	De doktoren achter Sue stimuleert	plural	1	4	De doktoren achter Sue stimuleren de persoon.
De doktoren achter Sue ontmoedigen	De doktoren achter Sue ontmoedigt	plural	1	4	De doktoren achter Sue ontmoedigen de persoon.
De doktoren achter Sue begrijpen	De doktoren achter Sue begrijpt	plural	1	4	De doktoren achter Sue begrijpen de persoon.
De doktoren achter Sue verwarren	De doktoren achter Sue verwart	plural	1	4	De doktoren achter Sue verwarren de persoon.
De doktoren achter Sue bemoedigen	De doktoren achter Sue bemoedigt	plural	1	4	De doktoren achter Sue bemoedigen de persoon.
De doktoren achter Sue bekritiseren	De doktoren achter Sue bekritiseert	plural	1	4	De doktoren achter Sue bekritiseren de persoon.
De doktoren achter Sue inspireren	De doktoren achter Sue inspireert	plural	1	4	De doktoren achter Sue inspireren de persoon.
De doktoren achter Sue vermijden	De doktoren achter Sue vermijdt	plural	1	4	De doktoren achter Sue vermijden de persoon.
De doktoren achter Sue observeren	De doktoren achter Sue observeert	plural	1	4	De doktoren achter Sue observeren de persoon.
De doktoren achter Sue groeten	De doktoren achter Sue groet	plural	1	4	De doktoren achter Sue groeten de persoon.
De doktoren achter Sue onthouden	De doktoren achter Sue onthoudt	plural	1	4	De doktoren achter Sue onthouden de persoon.
De doktoren achter Sue kennen	De doktoren achter Sue kent	plural	1	4	De doktoren achter Sue kennen de persoon.
De doktoren achter Mary bewonderen	De doktoren achter Mary bewondert	plural	1	4	De doktoren achter Mary bewonderen de persoon.
De doktoren achter Mary stimuleren	De doktoren achter Mary stimuleert	plural	1	4	De doktoren achter Mary stimuleren de persoon.
De doktoren achter Mary ontmoedigen	De doktoren achter Mary ontmoedigt	plural	1	4	De doktoren achter Mary ontmoedigen de persoon.
De doktoren achter Mary begrijpen	De doktoren achter Mary begrijpt	plural	1	4	De doktoren achter Mary begrijpen de persoon.
De doktoren achter Mary verwarren	De doktoren achter Mary verwart	plural	1	4	De doktoren achter Mary verwarren de persoon.
De doktoren achter Mary bemoedigen	De doktoren achter Mary bemoedigt	plural	1	4	De doktoren achter Mary bemoedigen de persoon.
De doktoren achter Mary bekritiseren	De doktoren achter Mary bekritiseert	plural	1	4	De doktoren achter Mary bekritiseren de persoon.
De doktoren achter Mary inspireren	De doktoren achter Mary inspireert	plural	1	4	De doktoren achter Mary inspireren de persoon.
De doktoren achter Mary vermijden	De doktoren achter Mary vermijdt	plural	1	4	De doktoren achter Mary vermijden de persoon.
