agreement	disagreement	number	subject_index	verb_index	completed
De boeren onder het raam observeren	De boeren onder het raam observeert	plural	1	5	De boeren onder het raam observeren de persoon voorzichtig.
De boeren onder het raam groeten	De boeren onder het raam groet	plural	1	5	De boeren onder het raam groeten de persoon voorzichtig.
De boeren onder het raam verwarren	De boeren onder het raam verwart	plural	1	5	De boeren onder het raam verwarren de persoon waarschijnlijk.
De boeren onder het raam stimuleren	De boeren onder het raam stimuleert	plural	1	5	De boeren onder het raam stimuleren de persoon waarschijnlijk.
De boeren onder het raam bewonderen	De boeren onder het raam bewondert	plural	1	5	De boeren onder het raam bewonderen de persoon waarschijnlijk.
De boeren onder het raam kennen	De boeren onder het raam kent	plural	1	5	De boeren onder het raam kennen de persoon waarschijnlijk.
De boeren onder het raam ontmoedigen	De boeren onder het raam ontmoedigt	plural	1	5	De boeren onder het raam ontmoedigen de persoon waarschijnlijk.
De boeren onder het raam inspireren	De boeren onder het raam inspireert	plural	1	5	De boeren onder het raam inspireren de persoon waarschijnlijk.
De boeren onder het raam observeren	De boeren onder het raam observeert	plural	1	5	De boeren onder het raam observeren de persoon waarschijnlijk.
De boeren onder het raam groeten	De boeren onder het raam groet	plural	1	5	De boeren onder het raam groeten de persoon waarschijnlijk.
De boeren onder het raam verwarren	De boeren onder het raam verwart	plural	1	5	De boeren onder het raam verwarren de persoon openlijk.
De boeren onder het raam stimuleren	De boeren onder het raam stimuleert	plural	1	5	De boeren onder het raam stimuleren de persoon openlijk.
De boeren onder het raam bewonderen	De boeren onder het raam bewondert	plural	1	5	De boeren onder het raam bewonderen de persoon openlijk.
De boeren onder het raam kennen	De boeren onder het raam kent	plural	1	5	De boeren onder het raam kennen de persoon openlijk.
De boeren onder het raam ontmoedigen	De boeren onder het raam ontmoedigt	plural	1	5	De boeren onder het raam ontmoedigen de persoon openlijk.
De boeren onder het raam inspireren	De boeren onder het raam inspireert	plural	1	5	De boeren onder het raam inspireren de persoon openlijk.
De boeren onder het raam observeren	De boeren onder het raam observeert	plural	1	5	De boeren onder het raam observeren de persoon openlijk.
De boeren onder het raam groeten	De boeren onder het raam groet	plural	1	5	De boeren onder het raam groeten de persoon openlijk.
De boeren onder het raam verwarren	De boeren onder het raam verwart	plural	1	5	De boeren onder het raam verwarren de persoon zeker.
De boeren onder het raam stimuleren	De boeren onder het raam stimuleert	plural	1	5	De boeren onder het raam stimuleren de persoon zeker.
De boeren onder het raam bewonderen	De boeren onder het raam bewondert	plural	1	5	De boeren onder het raam bewonderen de persoon zeker.
De boeren onder het raam kennen	De boeren onder het raam kent	plural	1	5	De boeren onder het raam kennen de persoon zeker.
De boeren onder het raam ontmoedigen	De boeren onder het raam ontmoedigt	plural	1	5	De boeren onder het raam ontmoedigen de persoon zeker.
De boeren onder het raam inspireren	De boeren onder het raam inspireert	plural	1	5	De boeren onder het raam inspireren de persoon zeker.
De boeren onder het raam observeren	De boeren onder het raam observeert	plural	1	5	De boeren onder het raam observeren de persoon zeker.
De boeren onder het raam groeten	De boeren onder het raam groet	plural	1	5	De boeren onder het raam groeten de persoon zeker.
De boeren onder de fiets verwarren	De boeren onder de fiets verwart	plural	1	5	De boeren onder de fiets verwarren de persoon voorzichtig.
De boeren onder de fiets stimuleren	De boeren onder de fiets stimuleert	plural	1	5	De boeren onder de fiets stimuleren de persoon voorzichtig.
De boeren onder de fiets bewonderen	De boeren onder de fiets bewondert	plural	1	5	De boeren onder de fiets bewonderen de persoon voorzichtig.
De boeren onder de fiets kennen	De boeren onder de fiets kent	plural	1	5	De boeren onder de fiets kennen de persoon voorzichtig.
De boeren onder de fiets ontmoedigen	De boeren onder de fiets ontmoedigt	plural	1	5	De boeren onder de fiets ontmoedigen de persoon voorzichtig.
De boeren onder de fiets inspireren	De boeren onder de fiets inspireert	plural	1	5	De boeren onder de fiets inspireren de persoon voorzichtig.
De boeren onder de fiets observeren	De boeren onder de fiets observeert	plural	1	5	De boeren onder de fiets observeren de persoon voorzichtig.
De boeren onder de fiets groeten	De boeren onder de fiets groet	plural	1	5	De boeren onder de fiets groeten de persoon voorzichtig.
De boeren onder de fiets verwarren	De boeren onder de fiets verwart	plural	1	5	De boeren onder de fiets verwarren de persoon waarschijnlijk.
De boeren onder de fiets stimuleren	De boeren onder de fiets stimuleert	plural	1	5	De boeren onder de fiets stimuleren de persoon waarschijnlijk.
De boeren onder de fiets bewonderen	De boeren onder de fiets bewondert	plural	1	5	De boeren onder de fiets bewonderen de persoon waarschijnlijk.
De boeren onder de fiets kennen	De boeren onder de fiets kent	plural	1	5	De boeren onder de fiets kennen de persoon waarschijnlijk.
De boeren onder de fiets ontmoedigen	De boeren onder de fiets ontmoedigt	plural	1	5	De boeren onder de fiets ontmoedigen de persoon waarschijnlijk.
De boeren onder de fiets inspireren	De boeren onder de fiets inspireert	plural	1	5	De boeren onder de fiets inspireren de persoon waarschijnlijk.
De boeren onder de fiets observeren	De boeren onder de fiets observeert	plural	1	5	De boeren onder de fiets observeren de persoon waarschijnlijk.
De boeren onder de fiets groeten	De boeren onder de fiets groet	plural	1	5	De boeren onder de fiets groeten de persoon waarschijnlijk.
De boeren onder de fiets verwarren	De boeren onder de fiets verwart	plural	1	5	De boeren onder de fiets verwarren de persoon openlijk.
De boeren onder de fiets stimuleren	De boeren onder de fiets stimuleert	plural	1	5	De boeren onder de fiets stimuleren de persoon openlijk.
De boeren onder de fiets bewonderen	De boeren onder de fiets bewondert	plural	1	5	De boeren onder de fiets bewonderen de persoon openlijk.
De boeren onder de fiets kennen	De boeren onder de fiets kent	plural	1	5	De boeren onder de fiets kennen de persoon openlijk.
De boeren onder de fiets ontmoedigen	De boeren onder de fiets ontmoedigt	plural	1	5	De boeren onder de fiets ontmoedigen de persoon openlijk.
De boeren onder de fiets inspireren	De boeren onder de fiets inspireert	plural	1	5	De boeren onder de fiets inspireren de persoon openlijk.
De boeren onder de fiets observeren	De boeren onder de fiets observeert	plural	1	5	De boeren onder de fiets observeren de persoon openlijk.
De boeren onder de fiets groeten	De boeren onder de fiets groet	plural	1	5	De boeren onder de fiets groeten de persoon openlijk.
De boeren onder de fiets verwarren	De boeren onder de fiets verwart	plural	1	5	De boeren onder de fiets verwarren de persoon zeker.
De boeren onder de fiets stimuleren	De boeren onder de fiets stimuleert	plural	1	5	De boeren onder de fiets stimuleren de persoon zeker.
De boeren onder de fiets bewonderen	De boeren onder de fiets bewondert	plural	1	5	De boeren onder de fiets bewonderen de persoon zeker.
De boeren onder de fiets kennen	De boeren onder de fiets kent	plural	1	5	De boeren onder de fiets kennen de persoon zeker.
De boeren onder de fiets ontmoedigen	De boeren onder de fiets ontmoedigt	plural	1	5	De boeren onder de fiets ontmoedigen de persoon zeker.
De boeren onder de fiets inspireren	De boeren onder de fiets inspireert	plural	1	5	De boeren onder de fiets inspireren de persoon zeker.
De boeren onder de fiets observeren	De boeren onder de fiets observeert	plural	1	5	De boeren onder de fiets observeren de persoon zeker.
De boeren onder de fiets groeten	De boeren onder de fiets groet	plural	1	5	De boeren onder de fiets groeten de persoon zeker.
De boeren onder het bureau verwarren	De boeren onder het bureau verwart	plural	1	5	De boeren onder het bureau verwarren de persoon voorzichtig.
De boeren onder het bureau stimuleren	De boeren onder het bureau stimuleert	plural	1	5	De boeren onder het bureau stimuleren de persoon voorzichtig.
De boeren onder het bureau bewonderen	De boeren onder het bureau bewondert	plural	1	5	De boeren onder het bureau bewonderen de persoon voorzichtig.
De boeren onder het bureau kennen	De boeren onder het bureau kent	plural	1	5	De boeren onder het bureau kennen de persoon voorzichtig.
De boeren onder het bureau ontmoedigen	De boeren onder het bureau ontmoedigt	plural	1	5	De boeren onder het bureau ontmoedigen de persoon voorzichtig.
De boeren onder het bureau inspireren	De boeren onder het bureau inspireert	plural	1	5	De boeren onder het bureau inspireren de persoon voorzichtig.
De boeren onder het bureau observeren	De boeren onder het bureau observeert	plural	1	5	De boeren onder het bureau observeren de persoon voorzichtig.
De boeren onder het bureau groeten	De boeren onder het bureau groet	plural	1	5	De boeren onder het bureau groeten de persoon voorzichtig.
De boeren onder het bureau verwarren	De boeren onder het bureau verwart	plural	1	5	De boeren onder het bureau verwarren de persoon waarschijnlijk.
De boeren onder het bureau stimuleren	De boeren onder het bureau stimuleert	plural	1	5	De boeren onder het bureau stimuleren de persoon waarschijnlijk.
De boeren onder het bureau bewonderen	De boeren onder het bureau bewondert	plural	1	5	De boeren onder het bureau bewonderen de persoon waarschijnlijk.
De boeren onder het bureau kennen	De boeren onder het bureau kent	plural	1	5	De boeren onder het bureau kennen de persoon waarschijnlijk.
De boeren onder het bureau ontmoedigen	De boeren onder het bureau ontmoedigt	plural	1	5	De boeren onder het bureau ontmoedigen de persoon waarschijnlijk.
De boeren onder het bureau inspireren	De boeren onder het bureau inspireert	plural	1	5	De boeren onder het bureau inspireren de persoon waarschijnlijk.
De boeren onder het bureau observeren	De boeren onder het bureau observeert	plural	1	5	De boeren onder het bureau observeren de persoon waarschijnlijk.
De boeren onder het bureau groeten	De boeren onder het bureau groet	plural	1	5	De boeren onder het bureau groeten de persoon waarschijnlijk.
De boeren onder het bureau verwarren	De boeren onder het bureau verwart	plural	1	5	De boeren onder het bureau verwarren de persoon openlijk.
De boeren onder het bureau stimuleren	De boeren onder het bureau stimuleert	plural	1	5	De boeren onder het bureau stimuleren de persoon openlijk.
De boeren onder het bureau bewonderen	De boeren onder het bureau bewondert	plural	1	5	De boeren onder het bureau bewonderen de persoon openlijk.
De boeren onder het bureau kennen	De boeren onder het bureau kent	plural	1	5	De boeren onder het bureau kennen de persoon openlijk.
De boeren onder het bureau ontmoedigen	De boeren onder het bureau ontmoedigt	plural	1	5	De boeren onder het bureau ontmoedigen de persoon openlijk.
De boeren onder het bureau inspireren	De boeren onder het bureau inspireert	plural	1	5	De boeren onder het bureau inspireren de persoon openlijk.
De boeren onder het bureau observeren	De boeren onder het bureau observeert	plural	1	5	De boeren onder het bureau observeren de persoon openlijk.
De boeren onder het bureau groeten	De boeren onder het bureau groet	plural	1	5	De boeren onder het bureau groeten de persoon openlijk.
De boeren onder het bureau verwarren	De boeren onder het bureau verwart	plural	1	5	De boeren onder het bureau verwarren de persoon zeker.
De boeren onder het bureau stimuleren	De boeren onder het bureau stimuleert	plural	1	5	De boeren onder het bureau stimuleren de persoon zeker.
De boeren onder het bureau bewonderen	De boeren onder het bureau bewondert	plural	1	5	De boeren onder het bureau bewonderen de persoon zeker.
De boeren onder het bureau kennen	De boeren onder het bureau kent	plural	1	5	De boeren onder het bureau kennen de persoon zeker.
De boeren onder het bureau ontmoedigen	De boeren onder het bureau ontmoedigt	plural	1	5	De boeren onder het bureau ontmoedigen de persoon zeker.
De boeren onder het bureau inspireren	De boeren onder het bureau inspireert	plural	1	5	De boeren onder het bureau inspireren de persoon zeker.
De boeren onder het bureau observeren	De boeren onder het bureau observeert	plural	1	5	De boeren onder het bureau observeren de persoon zeker.
De boeren onder het bureau groeten	De boeren onder het bureau groet	plural	1	5	De boeren onder het bureau groeten de persoon zeker.
De boeren achter de kat verwarren	De boeren achter de kat verwart	plural	1	5	De boeren achter de kat verwarren de persoon voorzichtig.
De boeren achter de kat stimuleren	De boeren achter de kat stimuleert	plural	1	5	De boeren achter de kat stimuleren de persoon voorzichtig.
De boeren achter de kat bewonderen	De boeren achter de kat bewondert	plural	1	5	De boeren achter de kat bewonderen de persoon voorzichtig.
De boeren achter de kat kennen	De boeren achter de kat kent	plural	1	5	De boeren achter de kat kennen de persoon voorzichtig.
De boeren achter de kat ontmoedigen	De boeren achter de kat ontmoedigt	plural	1	5	De boeren achter de kat ontmoedigen de persoon voorzichtig.
